ORGID,ORGTYPE,ORGNUMBER,SCHNUMBER,FORMID,GISNAME,MDENAME,ALTNAME,GISADDR,MDEADDR,PUBPRIV,LOCTYPE,GRADERANGE,CLASS,MAGNET,LOCDISTID,LOCDISTNAME,COUNTYCODE,COUNTYNAME,CREATEDT,UPDATEDT,FED_SCHNUM,WEB_URL,YEAR,latitude,longitude
750245000000,75,0245,000,0245-75,Juel Fairbanks Services,Juel Fairbanks,NULL,"806 N Albert St, Saint Paul, MN 55104","806 N Albert, Saint Paul, MN 55104",Public,Head,,,NO,10625000000,Saint Paul,27123,Ramsey,2010-04-27,2022-03-21,,,SY2022-23,44.965577,-93.158479
750247000000,75,0247,000,0247-75,New Connection,New Connection,NULL,"176 Prospect Blvd, Saint Paul, MN 55107","176 Prospect Blvd, Saint Paul, MN 55107",Public,Head,,,NO,10625000000,Saint Paul,27123,Ramsey,2010-04-27,2022-09-19,,,SY2022-23,44.934372,-93.093406
750248000000,75,0248,000,0248-75,Northwood West,Northwood West,NULL,"4000 W 9th St, Duluth, MN 55807","40th Ave W & 9th St, Duluth, MN 55807",Public,Head,,50,NO,10709000000,Duluth,27137,St. Louis,2010-09-17,2022-04-28,,,SY2022-23,46.757670,-92.155265
750249000000,75,0249,000,0249-75,Ramsey Juvenile Detention Center,Ramsey Juvenile Detention Center,NULL,"480 St. Peter St, Saint Paul, MN 55101","480 St. Peter St, Saint Paul, MN 55101",Public,Head,,,NO,10625000000,Saint Paul,27123,Ramsey,2010-04-27,2022-09-19,,,SY2022-23,44.948378,-93.098483
750250000000,75,0250,000,0250-75,Range Treatment Center,Range Treatment Center,NULL,"750 E 34th St, Hibbing, MN 55746","750 E 34th St, Hibbing, MN 55746",Public,Head,,,NO,10701000000,Hibbing,27137,St. Louis,2010-04-27,2022-06-01,,,SY2022-23,47.409843,-92.930539
750251000000,75,0251,000,0251-75,Sioux Valley Hospital,Sioux Valley Hospital,NULL,"1324 N 5th St, New Ulm, MN 56073","1324 N 5th St, New Ulm, MN 56073",Public,Head,,,NO,10088000000,New Ulm,27015,Brown,2007-06-08,2022-06-14,,,SY2022-23,44.312836,-94.476243
750252000000,75,0252,000,0252-75,St. Cloud Hospital and CD,St. Cloud Hospital And CD,NULL,"1406 6th Ave N, Saint Cloud, MN 56303","1406 6th Ave N, Saint Cloud, MN 56303",Public,Head,,,NO,10742000000,St. Cloud,27145,Stearns,2010-04-27,2022-09-19,,https://www.centracare.com/locations/centracare-st-cloud-hospital/,SY2022-23,45.575231,-94.169808
750253000000,75,0253,000,0253-75,St. Joseph's Hospital,St. Joseph's Hospital,NULL,"69 W Exchange St, Saint Paul, MN 55102","69 W Exchange St, Saint Paul, MN 55102",Public,Head,,,NO,10625000000,Saint Paul,27123,Ramsey,2010-04-27,2022-04-06,,,SY2022-23,44.948211,-93.100140
750254000000,75,0254,000,0254-75,St. Mary's Adolescent CD Program,St. Mary's Adolescent CD Program,NULL,"2414 S 7th St, Minneapolis, MN 55454","2414 S 7th St, Minneapolis, MN 55454",Public,Head,,,NO,30001000000,Minneapolis,27053,Hennepin,2010-04-27,2022-02-24,,,SY2022-23,44.967078,-93.236999
750255000000,75,0255,000,0255-75,Team Center-Fairview Treatment Center,Team Center-Fairview Treatment Cent,NULL,"54 W Exchange St, Saint Paul, MN 55102","54 West Exchange, Saint Paul, MN 55102",Public,Head,,,NO,10625000000,Saint Paul,27123,Ramsey,2010-04-27,2022-04-06,,,SY2022-23,44.948395,-93.099614
750256000000,75,0256,000,0256-75,Willmar Regional Human Service Ctr,Willmar Regional Human Service Ctr,NULL,"Willmar, MN 56201",", Willmar, MN 56201",Public,Head,,50,NO,10347000000,Willmar,27067,Kandiyohi,2018-10-01,2022-09-19,,,SY2022-23,45.143666,-95.016426
750257000000,75,0257,000,0257-75,Zumbro Valley Crisis Unit,Zumbro Valley Crisis Unit,NULL,"2116 E Campus Dr, Rochester, MN 55904","2116 E Campus Dr, Rochester, MN 55904",Public,Head,,,NO,10535000000,Rochester,27109,Olmsted,2010-04-27,2022-09-19,,,SY2022-23,44.022446,-92.432624
750260000000,75,0260,000,0260-75,Von Wald Shelter,Von Wald Shelter,NULL,"4435 Bamber Valley Rd SW, Rochester, MN 55902","4435 SW Bamber Valley Rd, Rochester, MN 55902",Public,Head,,,NO,10535000000,Rochester,27109,Olmsted,2010-04-27,2022-09-19,,,SY2022-23,43.957251,-92.519176
750302000000,75,0302,000,0302-75,Arlington House,Arlington House,NULL,"712 E Larpenteur, Saint Paul, MN 55117","712 E Larpenteur, Saint Paul, MN 55117",Public,Head,,50,NO,10625000000,Saint Paul,27123,Ramsey,2007-10-01,2022-02-24,,,SY2022-23,44.991737,-93.070666
750316000000,75,0316,000,0316-75,Valley Lake Boy's Home,Valley Lake Boy's Home,NULL,"3850 200th Ave, Breckenridge, MN 56520","Route 2, PO Box 411, Breckenridge, MN 56520",Public,Head,,50,NO,10846000000,Breckenridge,27167,Wilkin,2007-04-13,2022-08-02,,,SY2022-23,46.216493,-96.551536
750328000000,75,0328,000,0328-75,Scott County Juvenile Alternative,Scott County Juvenile Alternative,NULL,"17681 Valley View Dr, Jordan, MN 55352","17681 Valley View Dr, Jordan, MN 55352",Public,Head,,50,NO,10717000000,Jordan,27139,Scott,2010-04-27,2022-09-19,,,SY2022-23,44.693321,-93.614498
750377000000,75,0377,000,0377-75,Dawson ICF/MR,Dawson ICF/MR,NULL,"2974 192nd St, Dawson, MN 56232","2974 192nd St, Dawson, MN 56232",Public,Head,,50,NO,10378000000,Dawson-Boyd,27073,Lac Qui Parle,2007-04-13,2022-05-16,,,SY2022-23,44.939839,-96.048378
750403000000,75,0403,000,0403-75,Friendship Haven,Friendship Haven I and II,NULL,"330 Fox Lake Ave, Sherburn, MN 56171","330 Fox Lake Ave, Sherburn, MN 56171",Public,Head,,50,NO,12448000000,Martin County West,27091,Martin,2007-04-13,2022-09-19,,,SY2022-23,43.657115,-94.720483
750428000000,75,0428,000,0428-75,Hoffman Home,Hoffman Home,NULL,"210 W 7th St, Morris, MN 56267","210 West 7th St, Morris, MN 56267",Public,Head,,50,NO,12769000000,Morris Area,27149,Stevens,2010-07-26,2022-03-30,,,SY2022-23,45.585962,-95.919829
750704000000,75,0704,000,0704-75,Prairie Lakes Detention Center,Prairie Lakes Detention Center,NULL,"1808 Civic Center Dr NE, Willmar, MN 56201","Regional Treatment Center, Willmar, MN 56201",Public,Head,,,NO,10347000000,Willmar,27067,Kandiyohi,2010-04-27,2022-09-19,,,SY2022-23,45.141394,-95.013989
750831000000,75,0831,000,0831-75,Missouri Adolescent Center,Missouri Adoles Treatment Center,NULL,"Forest Lake, MN 55025","Forest Lake Special Student, Forest Lake, MN 83101",Public,Head,,,NO,10831000000,Forest Lake,27163,Washington,2010-04-28,2022-09-19,,,SY2022-23,45.279434,-92.985402
750999000000,75,0999,000,0999-75,Harbor Shelter & Counseling Ctr So,Harbor Shelter & Counseling Ctr So.,NULL,"1412 Summit Oaks Dr, Burnsville, MN 55337","1412 Summit Oaks Dr, Burnsville, MN 55337",Public,Head,,50,NO,10196000000,Rosemount-Apple Valley-Eagan,27037,Dakota,2011-03-22,2022-03-23,,,SY2022-23,44.740933,-93.252735
800101000000,80,0101,000,0101-80,Skills 2000,Skills 2000,NULL,"1006 Lake St W, Minneapolis, MN 55408",", , MN 00000",Public,Head,,82,NO,30001000000,Minneapolis,27053,Hennepin,2007-06-01,2022-06-14,,,SY2022-23,44.948643,-93.292295
800105000000,80,0105,000,0105-80,Tri County Comm Corrections,Tri County Comm Corrections,NULL,"816 Marin Ave, Crookston, MN 56716","816 Marin Avenue, Crookston, MN 56716",Public,Head,,82,NO,10593000000,Crookston,27119,Polk,2017-09-01,2022-06-01,,,SY2022-23,47.768861,-96.628397
800106000000,80,0106,000,0106-80,Literacy Minnesota,Literacy Minnesota,NULL,"700 Raymond Ave, Saint Paul, MN 55114","700 Raymond Ave, Saint Paul, MN 55114-1780",Public,Head,,82,NO,10625000000,Saint Paul,27123,Ramsey,2012-01-18,2022-09-19,,https://www.literacymn.org/,SY2022-23,44.961597,-93.197307
800107000000,80,0107,000,0107-80,American Indian Opportunities,American Indian Opportunities ABE Program,NULL,"1845 E Franklin Ave, Minneapolis, MN 55404","1845 E Franklin Ave, Minneapolis, MN 55404-2221",Public,Head,,82,NO,30001000000,Minneapolis,27053,Hennepin,2012-01-18,2022-02-22,,,SY2022-23,44.962002,-93.246082
800108000000,80,0108,000,0108-80,Sabathani Community Center,Sabathani Comm Center Inc,NULL,"310 38th St E, Minneapolis, MN 55409",", , MN 00000",Public,Head,,82,NO,30001000000,Minneapolis,27053,Hennepin,2007-09-25,2021-07-27,,,SY2022-23,44.934460,-93.271825
800110000000,80,0110,000,0110-80,Learning Disabilities Assoc. Inc.,Learning Disabilities Assoc Inc,NULL,"6100 Golden Valley Rd, Golden Valley, MN 55422","6100 Golden Valley Rd, Golden Valley, MN 55422-4442",Public,Head,,82,NO,10281000000,Robbinsdale,27053,Hennepin,2010-04-27,2022-04-19,,http://www.ldaminnesota.org,SY2022-23,44.992562,-93.357442
800111000000,80,0111,000,0111-80,White Earth Tribal Council,White Earth Reservation Tribal Council ABE Program,NULL,"701 E Jefferson Ave, Mahnomen, MN 56557","701 E Jefferson Ave, Mahnomen, MN 56557-4600",Public,Head,,82,NO,10432000000,Mahnomen,27087,Mahnomen,2017-09-01,2022-09-19,,,SY2022-23,47.311452,-95.960731
800112000000,80,0112,000,0112-80,Communications Service for the Deaf,Communications Service For The Deaf,NULL,"2375 University Ave W, Saint Paul, MN 55114","2375 University Ave W, Saint Paul, MN 55114",Public,Head,,82,NO,10625000000,Saint Paul,27123,Ramsey,2010-04-27,2022-04-05,,http://www.deafabe.com,SY2022-23,44.964019,-93.196954
800115000000,80,0115,000,0115-80,Institute For New Americans,Institute For New Americans,NULL,"730 Hennepin Ave, Minneapolis, MN 55403","730 Hennepin Ave, Minneapolis, MN 55403-1812",Public,Head,,,NO,30001000000,Minneapolis,27053,Hennepin,2010-04-27,2022-04-04,,,SY2022-23,44.977484,-93.275957
800116000000,80,0116,000,0116-80,Workforce Development Inc.,Workforce Development Inc.,NULL,"1302 7th St NW, Rochester, MN 55955","1302 7th St NW, Rochester, MN 55955",Public,Head,,82,NO,10535000000,Rochester,27109,Olmsted,2010-04-27,2022-09-19,,,SY2022-23,44.031331,-92.481742
800117000000,80,0117,000,0117-80,Vietnamese Social Services of MN,Vietnamese Social Services of MN,NULL,"1159 University Ave, Saint Paul, MN 55104","1159 University Ave, Saint Paul, MN 55104",Public,Head,,82,NO,10625000000,Saint Paul,27123,Ramsey,2010-04-27,2022-02-15,,,SY2022-23,44.956059,-93.148741
800118000000,80,0118,000,0118-80,Korean Service Center,Korean Service Center,NULL,"530 Cedar Ave S, Minneapolis, MN 55454","530 Cedar Ave S, Minneapolis, MN 55454",Public,Head,,82,NO,30001000000,Minneapolis,27053,Hennepin,2022-09-19,2022-09-23,,,SY2022-23,44.967256,-93.249346
800119000000,80,0119,000,0119-80,International Institute of MN,International Institute of MN,NULL,"1694 Como Ave, Saint Paul, MN 55108","1694 Como Ave, Saint Paul, MN 55108-2710",Public,Head,,82,NO,10625000000,Saint Paul,27123,Ramsey,2010-04-27,2022-04-04,,,SY2022-23,44.977037,-93.171811
800120000000,80,0120,000,0120-80,Resource Center of The Americas,Resource Center of The Americas,NULL,"3019 Minnehaha Ave, Minneapolis, MN 55406","3019 Minnehaha Ave, Minneapolis, MN 55406",Public,Head,,82,NO,30001000000,Minneapolis,27053,Hennepin,2010-04-27,2022-03-15,,,SY2022-23,44.947693,-93.233485
800121000000,80,0121,000,0121-80,Hmong American Partnership,Hmong American Partnership,NULL,"1075 Arcade St, Saint Paul, MN 55106","1075 Arcade St, Saint Paul, MN 55106",Public,Head,,,NO,10625000000,Saint Paul,27123,Ramsey,2010-08-10,2022-03-30,,,SY2022-23,44.973558,-93.066219
800122000000,80,0122,000,0122-80,Minnesota Association of Workforce Boards,Minnesota Association of Workforce Boards,NULL,"125 Charles Ave, Saint Paul, MN 55103","125 Charles Ave, Saint Paul, MN 55103-2108",Public,Head,,,NO,10625000000,Saint Paul,27123,Ramsey,2013-09-03,2022-04-29,,http://mawb-mn.org/,SY2022-23,44.958208,-93.105087
800123000000,80,0123,000,0123-80,Thinkself Inc,"ThinkSelf, Inc.",NULL,"2375 University Ave W, Saint Paul, MN 55114","2375 University Ave W, Suite 110, Saint Paul, MN 55114",Public,Head,,,NO,10625000000,Saint Paul,27123,Ramsey,2018-09-01,2022-04-05,,http://thinkself.org,SY2022-23,44.964019,-93.196954
820865000000,82,0865,000,0865-82,Region 5 (RMIC),Region 5,NULL,"1917 Excel Dr, Mankato, MN 56001","1917 Excel Drive, Mankato, MN 56001-3032",Public,Head,,,NO,10077000000,Mankato,27013,Blue Earth,2010-04-27,2022-09-19,2700265,http://regionv.k12.mn.us/,SY2022-23,44.178336,-93.943575
820865010000,82,0865,010,0865-82-010,Region 5 (Adm Prog),Region 5,NULL,"1917 Excel Dr, Mankato, MN 56001","1917 Excel Drive, Mankato, MN 56001-3032",Public,Member,,90,NO,10077000000,Mankato,27013,Blue Earth,2018-10-01,2022-09-19,2700265,http://regionv.k12.mn.us/,SY2022-23,44.178336,-93.943575
820866000000,82,0866,000,0866-82,Region 4,Region 4,NULL,"1420 E College Dr, Marshall, MN 56258","1420 E College Dr, Marshall, MN 56258-2065",Public,Head,,,NO,10413000000,Marshall,27083,Lyon,2022-09-19,2022-11-17,2700266,,SY2022-23,44.447468,-95.762342
820866010000,82,0866,010,0866-82-010,REGION 4,Region 4,NULL,"1420 E College Dr, Marshall, MN 56258","1420 E College Dr, Marshall, MN 56258-2065",Public,Member,,90,NO,10413000000,Marshall,27083,Lyon,2018-10-01,2022-09-19,2700266,http://www.swsc.org,SY2022-23,44.447468,-95.762342
820867000000,82,0867,000,0867-82,RMIC-Region 3,Region 3 - Central,NULL,"570 1st St SE, Saint Cloud, MN 56304","570 1st St SE, Saint Cloud, MN 56304",Public,Head,,,NO,10742000000,St. Cloud,27009,Benton,2010-09-22,2022-11-15,2700267,,SY2022-23,45.565931,-94.146393
820867010000,82,0867,010,0867-82-010,Region 3 Admin Program,Region 3 Admin Program,NULL,"570 1st St SE, Saint Cloud, MN 56304","570 1st St SE, Saint Cloud, MN 56304",Public,Member,,90,NO,10742000000,St. Cloud,27009,Benton,2018-10-01,2022-11-15,2700267,,SY2022-23,45.565931,-94.146393
820868000000,82,0868,000,0868-82,RMIC-Region 2,Region 2 - ARCC,NULL,"4884 Miller Trunk Hwy, Hermantown, MN 55811","4884 Miller Trunk Hwy Ste 300, Hermantown, MN 55811",Public,Head,,,NO,10700000000,Hermantown,27137,St. Louis,2010-09-17,2022-09-19,2700268,,SY2022-23,46.825599,-92.193847
820868010000,82,0868,010,0868-82-010,REGION 2,Region 2,NULL,"4884 Miller Trunk Hwy, Hermantown, MN 55811","4884 Miller Trunk Highway, Hermantown, MN 55811",Public,Member,,90,NO,10700000000,Hermantown,27137,St. Louis,2018-10-01,2022-09-19,2700268,http://www.arcc.org,SY2022-23,46.825599,-92.193847
820869000000,82,0869,000,0869-82,Region 1 - NWLINKS,Region 1 - NWLINKS,NULL,"3031 17th St S, Moorhead, MN 56560","3031 17th St S, Moorhead, MN 56560-5211",Public,Head,,,NO,10152000000,Moorhead,27027,Clay,2010-04-27,2022-04-18,2700269,http://www.region1.k12.mn.us,SY2022-23,46.842652,-96.752471
820869010000,82,0869,010,0869-82-010,Region 1,Region 1,NULL,"3031 17th St S, Moorhead, MN 56560","3031 17th St S, Moorhead, MN 56560-5211",Public,Member,,90,NO,10152000000,Moorhead,27027,Clay,2018-10-01,2022-04-18,2700269,http://www.region1.k12.mn.us,SY2022-23,46.842652,-96.752471
820925000000,82,0925,000,0925-82,Sourcewell Technology,Sourcewell Technology,NULL,"2340 Energy Park Dr, Saint Paul, MN 55108","2340 Energy Park Dr, Saint Paul, MN 55108",Public,Head,,,NO,10625000000,Saint Paul,27123,Ramsey,2010-04-27,2022-06-14,2700270,,SY2022-23,44.975105,-93.199822
830920000000,83,0920,000,0920-83,Region 11-Metro Educ. Service Unit,Region 11-Metro Educ. Service Unit,NULL,"2 Pine Tree Dr, Arden Hills, MN 55112","2 Pine Tree Drive Ste 101, Arden Hills, MN 55112",Public,Head,,,NO,10621000000,Mounds View,27123,Ramsey,2010-04-27,2022-09-19,2700078,http://www.ecsu.k12.mn.us/index.html,SY2022-23,45.046310,-93.154868
830920010000,83,0920,010,0920-83-010,Region 11-Metro Educ. Serivce Unit,Region 11-Metro Educ. Serivce Unit,NULL,"2 Pine Tree Dr, Arden Hills, MN 55112","2 Pine Tree Drive Ste 101, Arden Hills, MN 55112",Public,Member,,90,NO,10621000000,Mounds View,27123,Ramsey,2018-10-01,2022-09-19,2700078,http://www.ecsu.k12.mn.us/index.html,SY2022-23,45.046310,-93.154868
830921000000,83,0921,000,0921-83,Region 10-Southeast Service Coop,Region 10-Southeast Service Cooperative,NULL,"210 Wood Lake Dr SE, Rochester, MN 55904","210 Wood Lake Dr SE, Rochester, MN 55904-5529",Public,Head,,,NO,10535000000,Rochester,27109,Olmsted,2010-04-27,2022-03-15,2700079,http://www.ssc.coop,SY2022-23,43.973651,-92.458849
830921010000,83,0921,010,0921-83-010,Region 10-Southeast Service Coop,Region 10-Southeast Service Coop,NULL,"210 Wood Lake Dr SE, Rochester, MN 55904","210 Wood Lake Dr SE, Rochester, MN 55904-5529",Public,Member,,90,NO,10535000000,Rochester,27109,Olmsted,2018-10-01,2022-03-15,2700079,http://www.ssc.coop,SY2022-23,43.973651,-92.458849
830922000000,83,0922,000,0922-83,Region 9-South Central Service Coop,Region 9-South Central Service Coop,NULL,"2075 Lookout Dr, North Mankato, MN 56003","2075 Lookout Dr, North Mankato, MN 56003-1719",Public,Head,,,NO,10077000000,Mankato,27103,Nicollet,2010-04-27,2022-08-23,2700080,http://www.mnscsc.org,SY2022-23,44.191023,-94.055213
830922010000,83,0922,010,0922-83-010,Region 9-South Central Service Coop,Region 9-South Central Service Coop,NULL,"2075 Lookout Dr, North Mankato, MN 56003","2075 Lookout Dr, North Mankato, MN 56003-1719",Public,Member,,90,NO,10077000000,Mankato,27103,Nicollet,2018-10-01,2022-08-23,2700080,http://www.mnscsc.org,SY2022-23,44.191023,-94.055213
830923000000,83,0923,000,0923-83,ECSU Region 7,Region 7-Resource Training and Solutions,NULL,"137 23rd St S, Sartell, MN 56377","137 23rd Street South, Sartell, MN 56377",Public,Head,,,NO,10748000000,Sartell-St. Stephen,27145,Stearns,2010-04-27,2022-09-19,2700081,https://www.resourcecoop-mn.gov/,SY2022-23,45.591823,-94.196277
830923010000,83,0923,010,0923-83-010,Region 7 - Resource Trng And Solution,Region 7-Resource Trng and Solution,NULL,"137 23rd St S, Sartell, MN 56377","137 23rd St S, Ste 201, Sartell, MN 56377",Public,Member,,90,NO,10748000000,Sartell-St. Stephen,27145,Stearns,2018-10-01,2022-09-19,2700081,https://www.resourcecoop-mn.gov/,SY2022-23,45.591823,-94.196277
830924000000,83,0924,000,0924-83,Sourcewell,Sourcewell,NULL,"202 12th St NE, Staples, MN 56479","202 12th St NE, Staples, MN 56479-0219",Public,Head,,,NO,12170000000,Staples-Motley,27153,Todd,2014-10-01,2022-09-09,2700082,http://www.sourcewell-mn.gov,SY2022-23,46.356184,-94.783358
830924010000,83,0924,010,0924-83-010,Sourcewell,Sourcewell,NULL,"202 12th St NE, Staples, MN 56479","202 12th St NE, Staples, MN 56479-2438",Public,Member,,90,NO,12170000000,Staples-Motley,27153,Todd,2022-09-19,2022-11-17,2700082,http://www.sourcewell-mn.gov,SY2022-23,46.356184,-94.783358
830926000000,83,0926,000,0926-83,ECSU Region 4,Region 4-Lakes Country Service Cooperative,NULL,"1001 E Mount Faith Ave, Fergus Falls, MN 56537","1001 E Mount Faith, Fergus Falls, MN 56537-2375",Public,Head,,,NO,10544000000,Fergus Falls,27111,Otter Tail,2010-04-27,2022-09-19,2700083,http://www.lcsc.org,SY2022-23,46.287892,-96.059744
830926010000,83,0926,010,0926-83-010,Region 4-Lakes Country Service Coop,Region 4-Lakes Country Service Cooperative,NULL,"1001 E Mount Faith Ave, Fergus Falls, MN 56537","1001 E Mount Faith, Fergus Falls, MN 56537-2375",Public,Member,,90,NO,10544000000,Fergus Falls,27111,Otter Tail,2018-10-01,2022-09-19,2700083,http://www.lcsc.org,SY2022-23,46.287892,-96.059744
830926020000,83,0926,020,0926-83-020,Lakes Country Youth Educ Svcs,Lakes Country Youth Educ Svcs,NULL,"1104 7th Ave S, Moorhead, MN 56563","MSUM BRIDGES HALL, Moorhead, MN 56563",Public,Member,9-12,42,NO,10152000000,Moorhead,27027,Clay,2008-12-01,2022-04-18,270008302417,,SY2022-23,46.867138,-96.759287
830926030000,83,0926,030,0926-83-030,Lakes Country Academy - FF,Lakes Country Academy - FF,NULL,"1814 1st Ave N, Fergus Falls, MN 56537","1814 1st Ave N, Fergus Falls, MN 56537",Public,Member,KG-12,50,NO,10544000000,Fergus Falls,27111,Otter Tail,2018-10-01,2022-09-19,270008305103,http://www.Icsc.org,SY2022-23,46.302262,-96.088161
830926050000,83,0926,050,0926-83-050,Lakes Country Academy Alex,Lakes Country Academy - ALEX,NULL,"524 Willow Dr, Alexandria, MN 56308","524 Willow Drive, Alexandria, MN 56308",Public,Member,KG-6,50,NO,10206000000,Alexandria,27041,Douglas,2018-10-01,2022-09-19,270008305104,http://lcsc.org,SY2022-23,45.886084,-95.390281
830926060000,83,0926,060,0926-83-060,ESY FF/ALEX LCA,ESY FF/ALEX LCA,NULL,"1001 E Mount Faith Ave, Fergus Falls, MN 56537","1001 East Mount Faith Ave, Fergus Falls, MN 56537",Public,Member,KG-12,51,NO,10544000000,Fergus Falls,27111,Otter Tail,2021-07-08,2021-07-08,2700083,,SY2022-23,46.287892,-96.059744
830927000000,83,0927,000,0927-83,ECSU Region 3,Region 3 - Northeast Service Cooperative,NULL,"5525 Emerald Ave, Mountain Iron, MN 55768","5525 Emerald Ave, Mountain Iron, MN 55768-2068",Public,Head,,,NO,10712000000,Mountain Iron-Buhl,27137,St. Louis,2010-04-27,2022-03-15,2700084,http://www.nesc.k12.mn.us,SY2022-23,47.517568,-92.594085
830927010000,83,0927,010,0927-83-010,Northeast Service Coop Sp. Ed.,Northeast Service Coop Sp. Ed.,NULL,"5525 Emerald Ave, Mountain Iron, MN 55768","5525 Emerald Ave, Mountain Iron, MN 55768-2068",Public,Member,EC-12,90,NO,10712000000,Mountain Iron-Buhl,27137,St. Louis,2018-10-01,2022-03-15,270008403300,http://www.nesc.k12.mn.us,SY2022-23,47.517568,-92.594085
830927046000,83,0927,046,0927-83-046,Northeast Service Coop OLL,Northeast Service Cooperative OLL,NULL,"5525 Emerald Ave, Mountain Iron, MN 55768","5525 Emerald Ave, Mountain Iron, MN 55768",Public,Member,9-12,46,NO,10712000000,Mountain Iron-Buhl,27137,St. Louis,2010-04-27,2022-03-15,270008403592,,SY2022-23,47.517568,-92.594085
